skill_folder	source_repo	source_path
yousearch-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/yousearch-automation
the-odds-api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/the-odds-api-automation
imgix-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/imgix-automation
anthropic-administrator-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/anthropic-administrator-automation
onesignal_rest_api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/onesignal_rest_api-automation
uploadcare-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/uploadcare-automation
adrapid-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/adrapid-automation
msg91-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/msg91-automation
dictionary-api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dictionary-api-automation
dromo-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dromo-automation
printautopilot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/printautopilot-automation
coinranking-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/coinranking-automation
imgbb-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/imgbb-automation
cloudpress-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/cloudpress-automation
castingwords-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/castingwords-automation
zoho_desk-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/zoho_desk-automation
benchmark-email-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/benchmark-email-automation
clockify-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/clockify-automation
perplexityai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/perplexityai-automation
fireflies-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/fireflies-automation
codacy-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/codacy-automation
appointo-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/appointo-automation
hotspotsystem-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/hotspotsystem-automation
21risk-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/-21risk-automation
discordbot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/discordbot-automation
brilliant-directories-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/brilliant-directories-automation
spotify-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/spotify-automation
byteforms-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/byteforms-automation
timelinesai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/timelinesai-automation
browserbase-tool-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/browserbase-tool-automation
repairshopr-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/repairshopr-automation
seqera-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/seqera-automation
digital-ocean-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/digital-ocean-automation
apitemplate-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/apitemplate-io-automation
basin-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/basin-automation
tavily-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/tavily-automation
reply-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/reply-automation
alpha-vantage-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/alpha-vantage-automation
claid-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/claid-ai-automation
appveyor-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/appveyor-automation
ramp-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ramp-automation
countdown-api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/countdown-api-automation
contentful-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/contentful-automation
buildkite-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/buildkite-automation
desktime-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/desktime-automation
plisio-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/plisio-automation
icims-talent-cloud-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/icims-talent-cloud-automation
zoho-books-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/zoho-books-automation
keen-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/keen-io-automation
superchat-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/superchat-automation
dailybot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dailybot-automation
sitespeakai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sitespeakai-automation
esputnik-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/esputnik-automation
tinyurl-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/tinyurl-automation
ngrok-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ngrok-automation
timecamp-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/timecamp-automation
gladia-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/gladia-automation
agent-mail-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/agent-mail-automation
coinmarketcap-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/coinmarketcap-automation
crowdin-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/crowdin-automation
bookingmood-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/bookingmood-automation
affinity-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/affinity-automation
talenthr-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/talenthr-automation
gorgias-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/gorgias-automation
memberstack-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/memberstack-automation
mboum-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/mboum-automation
datagma-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/datagma-automation
whautomate-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/whautomate-automation
webex-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/webex-automation
ipinfo-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ipinfo-io-automation
similarweb-digitalrank-api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/similarweb-digitalrank-api-automation
realphonevalidation-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/realphonevalidation-automation
rafflys-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/rafflys-automation
addresszen-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/addresszen-automation
rev-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/rev-ai-automation
mistral_ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/mistral_ai-automation
bonsai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/bonsai-automation
groqcloud-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/groqcloud-automation
onesignal-user-auth-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/onesignal-user-auth-automation
svix-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/svix-automation
boldsign-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/boldsign-automation
platerecognizer-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/platerecognizer-automation
simple-analytics-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/simple-analytics-automation
tomba-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/tomba-automation
formbricks-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/formbricks-automation
short-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/short-io-automation
hyperbrowser-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/hyperbrowser-automation
abstract-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/abstract-automation
async-interview-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/async-interview-automation
ai-ml-api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ai-ml-api-automation
ambee-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ambee-automation
maintainx-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/maintainx-automation
humanloop-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/humanloop-automation
rosette-text-analytics-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/rosette-text-analytics-automation
zylvie-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/zylvie-automation
mailersend-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/mailersend-automation
apaleo-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/apaleo-automation
dropcontact-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dropcontact-automation
capsule_crm-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/capsule_crm-automation
composio-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/composio-automation
moonclerk-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/moonclerk-automation
precoro-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/precoro-automation
ip2whois-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ip2whois-automation
raisely-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/raisely-automation
google_admin-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/google_admin-automation
coinmarketcal-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/coinmarketcal-automation
front-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/front-automation
brex-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/brex-automation
docupilot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/docupilot-automation
kaggle-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/kaggle-automation
godial-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/godial-automation
typefully-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/typefully-automation
googledrive-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/googledrive-automation
helpwise-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/helpwise-automation
botbaba-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/botbaba-automation
many_chat-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/many_chat-automation
shotstack-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/shotstack-automation
canvas-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/canvas-automation
fillout-forms-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/fillout-forms-automation
nango-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/nango-automation
salesmate-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/salesmate-automation
big-data-cloud-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/big-data-cloud-automation
apollo-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/apollo-automation
uptimerobot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/uptimerobot-automation
dialpad-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dialpad-automation
instantly-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/instantly-automation
twocaptcha-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/twocaptcha-automation
prerender-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/prerender-automation
melo-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/melo-automation
updown-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/updown-io-automation
route4me-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/route4me-automation
supportivekoala-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/supportivekoala-automation
google-cloud-vision-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/google-cloud-vision-automation
eversign-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/eversign-automation
piloterr-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/piloterr-automation
scrapegraph-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/scrapegraph-ai-automation
battlenet-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/battlenet-automation
helloleads-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/helloleads-automation
customjs-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/customjs-automation
re-amaze-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/re-amaze-automation
similarweb_digitalrank_api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/similarweb_digitalrank_api-automation
aeroleads-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/aeroleads-automation
iqair-airvisual-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/iqair-airvisual-automation
globalping-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/globalping-automation
poptin-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/poptin-automation
emailable-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/emailable-automation
lessonspace-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/lessonspace-automation
junglescout-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/junglescout-automation
xero-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/xero-automation
openperplex-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/openperplex-automation
doppler-marketing-automation-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/doppler-marketing-automation-automation
browser-tool-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/browser-tool-automation
membervault-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/membervault-automation
fullenrich-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/fullenrich-automation
taxjar-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/taxjar-automation
instacart-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/instacart-automation
keap-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/keap-automation
convolo-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/convolo-ai-automation
entelligence-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/entelligence-automation
dpd2-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dpd2-automation
givebutter-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/givebutter-automation
enginemailer-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/enginemailer-automation
attio-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/attio-automation
echtpost-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/echtpost-automation
amara-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/amara-automation
google_maps-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/google_maps-automation
scrape-do-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/scrape-do-automation
chatbotkit-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/chatbotkit-automation
nasa-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/nasa-automation
statuscake-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/statuscake-automation
espocrm-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/espocrm-automation
deadline-funnel-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/deadline-funnel-automation
harvest-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/harvest-automation
cabinpanda-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/cabinpanda-automation
proxiedmail-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/proxiedmail-automation
customgpt-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/customgpt-automation
storerocket-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/storerocket-automation
browserless-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/browserless-automation
coinbase-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/coinbase-automation
netsuite-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/netsuite-automation
humanitix-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/humanitix-automation
ip2location-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ip2location-io-automation
algolia-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/algolia-automation
radar-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/radar-automation
freshbooks-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/freshbooks-automation
persistiq-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/persistiq-automation
cats-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/cats-automation
ambient-weather-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ambient-weather-automation
formcarry-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/formcarry-automation
kommo-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/kommo-automation
virustotal-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/virustotal-automation
college-football-data-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/college-football-data-automation
nasdaq-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/nasdaq-automation
documenso-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/documenso-automation
docsbot-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/docsbot-ai-automation
evenium-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/evenium-automation
opengraph-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/opengraph-io-automation
flutterwave-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/flutterwave-automation
agentql-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/agentql-automation
api-bible-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/api-bible-automation
piggy-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/piggy-automation
smugmug-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/smugmug-automation
pilvio-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/pilvio-automation
parma-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/parma-automation
timelink-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/timelink-automation
retailed-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/retailed-automation
boloforms-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/boloforms-automation
wolfram-alpha-api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/wolfram-alpha-api-automation
beaconchain-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/beaconchain-automation
adyntel-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/adyntel-automation
vero-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/vero-automation
geocodio-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/geocodio-automation
certifier-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/certifier-automation
emaillistverify-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/emaillistverify-automation
paradym-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/paradym-automation
missive-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/missive-automation
kaleido-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/kaleido-automation
shortcut-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/shortcut-automation
launch_darkly-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/launch_darkly-automation
accredible-certificates-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/accredible-certificates-automation
magnetic-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/magnetic-automation
browserhub-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/browserhub-automation
sage-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sage-automation
sendlane-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sendlane-automation
sevdesk-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sevdesk-automation
btcpay-server-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/btcpay-server-automation
quaderno-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/quaderno-automation
spotlightr-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/spotlightr-automation
metaphor-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/metaphor-automation
chaser-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/chaser-automation
cloudinary-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/cloudinary-automation
draftable-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/draftable-automation
passslot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/passslot-automation
booqable-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/booqable-automation
dungeon-fighter-online-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dungeon-fighter-online-automation
aivoov-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/aivoov-automation
placid-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/placid-automation
strava-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/strava-automation
beaconstac-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/beaconstac-automation
rootly-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/rootly-automation
synthflow-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/synthflow-ai-automation
sendbird-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sendbird-automation
leiga-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/leiga-automation
wachete-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/wachete-automation
teltel-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/teltel-automation
smartproxy-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/smartproxy-automation
flowiseai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/flowiseai-automation
revolt-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/revolt-automation
modelry-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/modelry-automation
visme-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/visme-automation
curated-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/curated-automation
demio-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/demio-automation
timekit-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/timekit-automation
gosquared-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/gosquared-automation
fillout_forms-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/fillout_forms-automation
dovetail-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dovetail-automation
timely-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/timely-automation
mezmo-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/mezmo-automation
openrouter-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/openrouter-automation
lever-sandbox-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/lever-sandbox-automation
bugherd-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/bugherd-automation
lmnt-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/lmnt-automation
jumpcloud-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/jumpcloud-automation
placekey-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/placekey-automation
workable-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/workable-automation
api-sports-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/api-sports-automation
gist-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/gist-automation
lemlist-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/lemlist-automation
dreamstudio-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dreamstudio-automation
gleap-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/gleap-automation
highlevel-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/highlevel-automation
customerio-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/customerio-automation
linkhut-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/linkhut-automation
writer-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/writer-automation
giphy-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/giphy-automation
epic-games-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/epic-games-automation
fidel-api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/fidel-api-automation
honeybadger-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/honeybadger-automation
ncscale-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ncscale-automation
mural-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/mural-automation
wati-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/wati-automation
unione-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/unione-automation
verifiedemail-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/verifiedemail-automation
google-search-console-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/google-search-console-automation
alttext-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/alttext-ai-automation
dock-certs-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dock-certs-automation
crustdata-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/crustdata-automation
metaads-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/metaads-automation
elorus-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/elorus-automation
share-point-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/share-point-automation
foursquare-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/foursquare-automation
bouncer-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/bouncer-automation
stannp-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/stannp-automation
omnisend-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/omnisend-automation
bannerbear-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/bannerbear-automation
microsoft-clarity-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/microsoft-clarity-automation
hookdeck-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/hookdeck-automation
axonaut-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/axonaut-automation
highergov-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/highergov-automation
drip-jobs-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/drip-jobs-automation
teamcamp-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/teamcamp-automation
zoho-inventory-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/zoho-inventory-automation
aryn-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/aryn-automation
tisane-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/tisane-automation
docupost-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/docupost-automation
winston-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/winston-ai-automation
templated-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/templated-automation
mapulus-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/mapulus-automation
lemon-squeezy-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/lemon-squeezy-automation
amazon-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/amazon-automation
sms-alert-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sms-alert-automation
everhour-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/everhour-automation
pexels-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/pexels-automation
exist-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/exist-automation
geoapify-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/geoapify-automation
memberspot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/memberspot-automation
semrush-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/semrush-automation
ravenseotools-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ravenseotools-automation
linguapop-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/linguapop-automation
shipengine-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/shipengine-automation
